outlet_name,address,postal_code,outlet_type,group1_wins,group2_wins,combined_wins,source,latitude,longitude,onemap_address,planning_area,x_svy21,y_svy21,geocode_status,proxy_500m,proxy_750m,proxy_1000m,proxy_1500m,area_type,region,pa_hdb_units,win_rate_1000m
Hao Mart Westgate,Hao Mart Westgate3 Gateway Drive #B2-01 Westgate Singapore 608532,608532,,0,1,1,scraped,1.33402529481694,103.742586014944,3 GATEWAY DRIVE MY FIRST SKOOL SINGAPORE 608532,JURONG EAST,17902.4121881062,35135.4420140442,OK,0,0,0,0,residential,WEST REGION,24122,0.0
Hao Mart Punggol Walk,Hao Mart Punggol WalkBlk 308C Punggol Walk #01-352 Singapore 823308,823308,,0,4,4,scraped,1.40800694944027,103.899074357998,308C PUNGGOL WALK WATERWAY TERRACES I SINGAPORE 823308,PUNGGOL,35317.7061565025,43315.8738724664,OK,0,0,0,55811,residential,NORTH-EAST REGION,55811,0.0
Giant Tanjong Katong,Giant Tanjong Katong845 Geylang Road #01-08 Tanjong Katong Complex Singapore 400845,400845,,0,2,2,scraped,1.31639445681762,103.894359081999,845 GEYLANG ROAD TANJONG KATONG COMPLEX SINGAPORE 400845,GEYLANG,34793.2176312367,33185.8112940397,OK,0,0,31514,31514,residential,CENTRAL REGION,31514,6.346e-05
Giant Plantation Plaza,Giant Plantation Plaza127 Plantation Crescent #B1-06 Plantation Plaza Singapore 690127,690127,Authorised Retailer,0,2,2,matched,1.35759319436135,103.734174851203,127 PLANTATION CRESCENT PLANTATION PLAZA SINGAPORE 690127,TENGAH,16966.4424405927,37741.4999148957,OK,0,0,0,0,commercial,WEST REGION,0,0.0
Geylang International FC,"Geylang International FC1 Bedok North Street 2, Bedok Stadium Gate 3, Singapore 469642",469642,,0,2,2,scraped,1.32609868101702,103.93881875464,1 BEDOK NORTH STREET 2 BEDOK STADIUM SINGAPORE 469642,BEDOK,39741.1081005028,34259.0215885006,OK,0,0,0,64415,residential,EAST REGION,64415,0.0
Fortune Supermarket Sembawang Drive,Fortune Supermarket Sembawang DriveBlock 463 Sembawang Drive #01-02 Singapore 750463,750463,Authorised Retailer,0,1,1,matched,1.45551208632599,103.814540285666,463 SEMBAWANG DRIVE SEMBAWANG RIVERLODGE SINGAPORE 750463,SEMBAWANG,25910.2799453475,48568.6584937908,OK,0,0,30330,30330,residential,NORTH REGION,30330,3.297e-05
Food Republic i12 Katong,Food Republic i12 Katong112 East Coast Rd i12 Katong #04-01 Singapore 428802,428802,,0,2,2,scraped,1.30520653617341,103.905046110228,112 EAST COAST ROAD 112 KATONG SINGAPORE 428802,MARINE PARADE,35982.6165148774,31948.7392463963,OK,0,0,0,7857,residential,CENTRAL REGION,7857,0.0
Cold Storage Aperia Mall,Cold Storage Aperia Mall12 Kallang Avenue #01-49 Aperia Mall Singapore 339511,339511,Authorised Retailer,0,2,2,matched,1.3097112065077,103.864326436447,12 KALLANG AVENUE APERIA SINGAPORE 339511,KALLANG,31450.8833081266,32446.7500659395,OK,40171,40171,40171,40171,residential,CENTRAL REGION,40171,4.979e-05
Choice Decor Co-Operative Society Ltd,Choice Decor Co-Operative Society LtdBlk 22 Sin Ming Rd #01-232 Singapore 570022,570022,,0,18,18,scraped,1.3572844410824,103.839396679952,22 SIN MING ROAD SINGAPORE 570022,BISHAN,28676.4225484971,37707.1341607384,OK,20072,20072,20072,20072,residential,CENTRAL REGION,20072,0.00089677
China Square Betting Centre - Level 2,"China Square Betting Centre - Level 251 Telok Ayer St, #02-00 Singapore  048441",048441,,0,1,1,scraped,1.28286636225753,103.849289233227,51 TELOK AYER STREET CHINA SQUARE FOOD CENTRE SINGAPORE 048441,DOWNTOWN CORE,29777.4024467627,29478.3698108234,OK,0,3990,3990,3990,residential,CENTRAL REGION,1995,0.00025063
Cheers Northshore Plaza II,Cheers Northshore Plaza II418 Northshore Drive #02-05/06 Northshore Plaza II Singapore 820418,820418,Authorised Retailer,0,6,6,matched,1.41796176594116,103.901323351032,418 NORTHSHORE DRIVE NORTHSHORE PLAZA II SINGAPORE 820418,PUNGGOL,35567.9557922808,44416.6351753548,OK,0,0,0,55811,residential,NORTH-EAST REGION,55811,0.0
Cheers Maude Rd,Cheers Maude Rd87 Maude Rd #01-01 Singapore 208358,208358,,0,2,2,scraped,1.30830240671003,103.857735757768,87 MAUDE ROAD DESKER ROAD CONSERVATION AREA SINGAPORE 208358,KALLANG,30717.4041318512,32290.9641134925,OK,0,0,42166,42166,residential,CENTRAL REGION,40171,4.743e-05
Bukit Merah Betting Centre,Bukit Merah Betting CentreBlock 169 Jalan Bukit Merah #02-20/#03-20 Connection ONE Tower Singapore 150169,150169,Betting Centre,0,1,1,matched,1.28331722010432,103.818863104657,169 JALAN BUKIT MERAH CONNECTION ONE SINGAPORE 150169,BUKIT MERAH,26391.2248281669,29528.2223604582,OK,0,0,0,0,residential,CENTRAL REGION,54157,0.0
Bedok Betting Centre - Lottery Lobby (Public),Bedok Betting Centre - Lottery Lobby (Public)Block 215 Bedok North Street 1 #02-87 Singapore 460215,460215,Betting Centre,0,4,4,matched,1.32607594879214,103.933497473796,215 BEDOK NORTH STREET 1 SINGAPORE 460215,BEDOK,39148.9025589321,34256.4833759218,OK,0,0,0,64415,residential,EAST REGION,64415,0.0
ACE Signature Geylang Road,ACE Signature Geylang Road450 Geylang Road Singapore 389409,389409,Authorised Retailer,0,2,2,matched,1.31318416956181,103.883694389395,450 GEYLANG ROAD GEYLANG CONSERVATION AREA SINGAPORE 389409,GEYLANG,33606.3473046869,32830.807586899,OK,0,0,31514,31514,residential,CENTRAL REGION,31514,6.346e-05
7-Eleven Store Tai Thong Crescent,7-Eleven Store Tai Thong Crescent27 Tai Thong Crescent Singapore 347857,347857,,0,6,6,scraped,1.32908239719806,103.869753021979,27 TAI THONG CRESCENT SENNETT ESTATE SINGAPORE 347857,TOA PAYOH,32054.7800400155,34588.7254079673,OK,0,0,0,42185,residential,CENTRAL REGION,42185,0.0
7-Eleven Store Esplanade MRT Station,7-Eleven Store Esplanade MRT Station90 Bras Basah Road #B1-20/21/22 Esplanade MRT Singapore 189562,189562,Authorised Retailer (7-Eleven),0,11,11,matched,1.2936577245386,103.855081226245,90 BRAS BASAH ROAD ESPLANADE MRT STATION (CC3) SINGAPORE 189562,DOWNTOWN CORE,30421.9934839159,30671.6277715843,OK,0,0,3990,5985,residential,CENTRAL REGION,1995,0.00275689
7-Eleven Store Bedok Road,7-Eleven Store Bedok Road351 Bedok Road Singapore 469539,469539,,0,3,3,scraped,1.33144709315919,103.947134707266,351 BEDOK ROAD SINGAPORE 469539,BEDOK,40666.5639006561,34850.4637412522,OK,0,0,0,0,residential,EAST REGION,64415,0.0
7-Eleven Kim Tian,7-Eleven Kim Tian8 Kim Tian Rd Singapore 169247,169247,,0,1,1,scraped,1.28508532760398,103.82928949121,8 KIM TIAN ROAD KAI FOOK MANSION SINGAPORE 169247,BUKIT MERAH,27551.5960192587,29723.7263546214,OK,0,0,0,0,residential,CENTRAL REGION,54157,0.0
212 SingPost Centre/ 10 Eunos Road 8 #B1-101 to 107 NTUC FairPrice SingPost Cent,212 SingPost Centre/ 10 Eunos Road 8 #B1-101 to 107 NTUC FairPrice SingPost Centre 408600,408600,Authorised Retailer (FairPrice),0,0,0,gra_only,1.31893132637472,103.894482925602,10 EUNOS ROAD 8 GENERAL POST OFFICE SINGAPORE 408600,GEYLANG,34806.9933473254,33466.3257959317,OK,0,0,31514,31514,residential,CENTRAL REGION,31514,0.0
254 11 Bukit Batok West Avenue 3 Shell Station Bukit Batok West Avenue 3 659166,254 11 Bukit Batok West Avenue 3 Shell Station Bukit Batok West Avenue 3 659166,659166,Authorised Retailer,0,0,0,gra_only,1.35022742637166,103.738433107817,11 BUKIT BATOK WEST AVENUE 3 SHELL BUKIT BATOK ROAD SINGAPORE 659166,BUKIT BATOK,17440.3060378162,36927.0107502993,OK,0,0,0,0,residential,WEST REGION,45585,0.0
291 33 Jalan Buroh Smart Energy Jalan Buroh 619487,291 33 Jalan Buroh Smart Energy Jalan Buroh 619487,619487,Authorised Retailer,0,0,0,gra_only,1.31479672339923,103.71490670103,33 JALAN BUROH SMART ENERGY JALAN BUROH SINGAPORE 619487,BOON LAY,14821.8878425993,33009.3715894204,OK,0,0,0,0,commercial,WEST REGION,0,0.0
292 50 Old Toh Tuck Road Cnergy Old Toh Tuck Road 597657,292 50 Old Toh Tuck Road Cnergy Old Toh Tuck Road 597657,597657,Authorised Retailer,0,0,0,gra_only,1.33414944334068,103.758794815698,50 OLD TOH TUCK ROAD CNERGY CNG STATION SINGAPORE 597657,CLEMENTI,19706.2841635775,35149.1091588754,OK,0,0,0,0,residential,WEST REGION,26730,0.0
